id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,cleaned_description,hour,day_of_week,engagement_score,engagement_rate,virality_score,num_hashtags,popularity_score
1717241884471365942,ahmed_hamadeh,🇵🇸 ابوالنور,Agreed as long as is it will resemble something like this,,['https://pbs.twimg.com/media/F9TeZMuWwAABLwS.jpg'],[],https://x.com/ahmed_hamadeh/status/1717241884471365942,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1626294277"",""profile_name"":""The Spectator Index"",""url"":""https://x.com/spectatorindex""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""221388139"",""profile_name"":""Aarfi"",""url"":""https://x.com/Madman_00""}]",9,18,175,4294.0,Non disponible,[],1950,🔻 the struggle is real 🔻,4561,https://pbs.twimg.com/profile_images/1719690587492831232/ygLOuKiL_normal.jpg,4879,False,0,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", agreed as long as is it will resemble something like this,,,221,0.1132752434648898,0.051455180442374855,0,224.5
1796000926844526929,nlynnimani66,#NotoHolocaustHarrisNotoOrangeFelon,Peace?,,['https://pbs.twimg.com/media/GOytU2iXEAErprS.jpg'],[],https://x.com/nlynnimani66/status/1796000926844526929,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1350150750966603777"",""profile_name"":""Secretary Antony Blinken"",""url"":""https://x.com/SecBlinken""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""46003622"",""profile_name"":""UN Peacekeeping"",""url"":""https://x.com/UNPeacekeeping""}]",3,16,153,2967.0,Non disponible,[],3439,"#ReparationsNow, #EndAIPAC, #DefundAllWars, Green Party CCC, #FreePalestine/Congo/Haiti, #InvestinBlackAmerica, HU You Know!, NJ/NYC/DC/ATL, Try/Me.",77767,https://pbs.twimg.com/profile_images/1684010776825040897/WQsqVY23_normal.jpg,4174,False,1,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", peace?,,,190,0.055232558139534885,0.06401617250673855,0,189.5
1731541165361745920,nadiarahmansf,Nadia Rahman 駱雯,Arreguin on taking the 2022 trip: “to be a more effective advocate for peace in the Middle East.” So why take a free trip to a foreign country when you’re an elected official at the local level & and don’t think your city should weigh in on foreign affairs? (2/6),,"['https://pbs.twimg.com/media/GAergyPbAAEXFfu.jpg', 'https://pbs.twimg.com/media/GAergyPaEAAqnoX.jpg']",[],https://x.com/nadiarahmansf/status/1731541165361745920,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,1,14,60,1905.0,Non disponible,[],2554,"Communicator, Activist & Organizer | Very Political | Issues: Women, SWANA + Muslim identity, Racial Justice | Advisor @sfwpc | YIMBY | she/her",20580,https://pbs.twimg.com/profile_images/1573790146998435840/ycqanKl0_normal.jpg,1962,False,2,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", arreguin on taking the 2022 trip: “to be a more effective advocate for peace in the middle east.” so why take a free trip to a foreign country when you’re an elected official at the local level & and don’t think your city should weigh in on foreign affairs? (2/6),,,92,0.03600782778864971,0.048268625393494226,0,89.5
1764976951947559096,jocelynhurndall,Jocelyn Hurndall,"Labour has failed, catastrophically, to stand for humanity. With @Keir_Starmer in situ it will never be a principled, moral, honest force. Choose @andrewfeinstein who will bring back decency and principle. The Conservatives have failed the economy and failed working people. Families were better off with the last Labour government, and they'll be better off with the next one. Labour is the party of economic security, we'll grow our economy to put more money in your pocket.",,[],[],https://x.com/jocelynhurndall/status/1764976951947559096,"{""data_posted"":null,""description"":""The Conservatives have failed the economy and failed working people.\n\nFamilies were better off with the last Labour government, and they'll be better off with the next one.\n\nLabour is the party of economic security, we'll grow our economy to put more money in your pocket."",""photos"":null,""post_id"":""1764974169152794824"",""profile_id"":""Keir_Starmer"",""profile_name"":""Keir Starmer"",""url"":""https://x.com/Keir_Starmer/status/1764974169152794824"",""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2425571623"",""profile_name"":""Keir Starmer"",""url"":""https://x.com/Keir_Starmer""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""43317553"",""profile_name"":""Andrew Feinstein"",""url"":""https://x.com/andrewfeinstein""}]",10,146,285,4252.0,Non disponible,[],5895,Inclusion | EU🌿| Trustee @LPHR_Lawyers | believe in @IntlCrimCrt investigation into Israel’s apartheid | author Defy the Stars | sing ECC | FRSA,31193,https://pbs.twimg.com/profile_images/1036011119226363904/kqjaept7_normal.jpg,2675,False,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," labour has failed, catastrophically, to stand for humanity. with in situ it will never be a principled, moral, honest force. choose who will bring back decency and principle. the conservatives have failed the economy and failed working people. families were better off with the last labour government, and they'll be better off with the next one. labour is the party of economic security, we'll grow our economy to put more money in your pocket.",,,590,0.10006784260515604,0.13872560545497295,0,592.0
1796595517889315110,sleepyJAK,Jessica🇵🇸,"Rheinmetall’s share price has DOUBLED since October 7 because of how many arms sales it has made to Israel during its genocide of Palestinians. In terms of direct impact, this is the most despicable thing I’ve ever seen in football. Fuck Dortmund. Free Palestine Borussia Dortmund have signed a three-year sponsorship agreement with weapons manufacturer Rheinmetall. The logo of the arms company will be displayed on Dortmund’s licensed products ahead of the club’s Champions League final against Real Madrid on June 1 and will be displayed",,"['https://pbs.twimg.com/media/GO7KGWPbwAAmIvu.jpg', 'https://pbs.twimg.com/media/GO7KGWQaAAUcadJ.jpg']",[],https://x.com/sleepyJAK/status/1796595517889315110,"{""data_posted"":null,""description"":""Borussia Dortmund have signed a three-year sponsorship agreement with weapons manufacturer Rheinmetall.\n\nThe logo of the arms company will be displayed on Dortmund’s licensed products ahead of the club’s Champions League final against Real Madrid on June 1 and will be displayed https://t.co/WrXtWwhdnQ"",""photos"":[""https://pbs.twimg.com/media/GO5t32bXgAAtxpt.jpg""],""post_id"":""1796494138860327257"",""profile_id"":""TheAthleticFC"",""profile_name"":""The Athletic | Football"",""url"":""https://x.com/TheAthleticFC/status/1796494138860327257"",""videos"":null}",Non spécifié,6,50,154,14037.0,Non disponible,[],855,Gooreng Gooreng woman living with narcolepsy + cataplexy | UQ Alumni - Geography & International Relations,35260,https://pbs.twimg.com/profile_images/1835090159412690952/T6DGzAmu_normal.jpg,985,False,2,15,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," rheinmetall’s share price has doubled since october 7 because of how many arms sales it has made to israel during its genocide of palestinians. in terms of direct impact, this is the most despicable thing i’ve ever seen in football. fuck dortmund. free palestine borussia dortmund have signed a three-year sponsorship agreement with weapons manufacturer rheinmetall. the logo of the arms company will be displayed on dortmund’s licensed products ahead of the club’s champions league final against real madrid on june 1 and will be displayed",,,277,0.3235981308411215,0.019732155577717625,0,263.0
1756348415598907797,deebeeLondon,BetteDavisEyes 🇵🇸 😻👵,"#ExpelTzipiHotovely #JusticeForHindrajab please join my campaign to expel Tzipi Hotovely from the UK for Israel's unequivocal war crime over the death of 6 year old Hind Rajab, her family and the Red Crescent ambulance crew. This is a red line, we must mobilise. @Lowk",,[],[],https://x.com/deebeeLondon/status/1756348415598907797,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""21451877"",""profile_name"":""Luke Jostins"",""url"":""https://x.com/Lowk""}]",1,3,8,192.0,Non disponible,"['ExpelTzipiHotovely', 'JusticeForHindrajab']",1153,"South London via Hebron. Artist & Designer. Tonkinese cat slave, ex Labour... 
Chronic typos, living in a neurological cognitive fog #TransverseMyelitis",11889,https://pbs.twimg.com/profile_images/1753348219759681536/EwvdF0Et_normal.jpg,4440,False,1,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," please join my campaign to expel tzipi hotovely from the uk for israel's unequivocal war crime over the death of 6 year old hind rajab, her family and the red crescent ambulance crew. this is a red line, we must mobilise.",,,16,0.01386481802426343,0.08290155440414508,0,15.5
1785010821363589328,VibeLikeBts,MinYadi⁷ (LOVE YOU FABI) 💜,@Boredweirdbitch has extra weverse version of Golden on hand that I've sent her. So I'm going to do a lil GA for them. 5 Winners -RULES: -Like & RT -Post SS beginning and end of 'Standing Next to You' from any platform. Please note that they are unsealed but have the incl.,,[],[],https://x.com/VibeLikeBts/status/1785010821363589328,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1277298168284102657"",""profile_name"":""PeopleAreSoOffensive 😒"",""url"":""https://x.com/Boredweirdbitch""}]",153,159,172,6787.0,Non disponible,[],2285,"내 이름은 야디 💜 🍉🇵🇷
BTS ANTIS - 앉으세요 선인장 위 그리고 스핀
#iMissJaye #iMissBTS #Simmie",103517,https://pbs.twimg.com/profile_images/1830523502627082240/CFDDCYQJ_normal.jpg,432,False,15,24,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", has extra weverse version of golden on hand that i've sent her. so i'm going to do a lil ga for them. 5 winners -rules: -like & rt -post ss beginning and end of 'standing next to you' from any platform. please note that they are unsealed but have the incl.,,,682,0.2983377077865267,0.10047142015321155,0,719.5
1744566286401552602,l0tswife,Khalid Shawarma 🪬,this would be the first thing you'd see every morning if we were in love btw,,['https://pbs.twimg.com/media/GDXxytrWYAAFdri.jpg'],[],https://x.com/l0tswife/status/1744566286401552602,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,19,24,1160,46777.0,Non disponible,[],5573,allegations allegator,10975,https://pbs.twimg.com/profile_images/1813559725683847168/bzAP5Eac_normal.jpg,475,False,1,32,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", this would be the first thing you'd see every morning if we were in love btw,,,1260,0.22604951560818085,0.02693573902261747,0,1236.5
1720082441594175637,wearedissenters,Dissenters 🌊,"LIVE: Today we are in Niles, IL, where Woodward manufactures bombs and missiles used to murder thousands of Palestinians in Gaza, demanding a #freePalestine and to stop weapons manufacturers from aiding the occupation and endless wars across the world.",,['https://pbs.twimg.com/media/F971216aQAAM0bC.jpg'],[],https://x.com/wearedissenters/status/1720082441594175637,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,20,302,645,62295.0,Non disponible,['freePalestine'],12453,An anti-militarism youth movement turning the tide against endless war in our communities here and abroad 🌊,3177,https://pbs.twimg.com/profile_images/1734259680870879232/XyBLHTW-_normal.jpg,482,False,4,17,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," live: today we are in niles, il, where woodward manufactures bombs and missiles used to murder thousands of palestinians in gaza, demanding a and to stop weapons manufacturers from aiding the occupation and endless wars across the world.",,,1290,0.10358117873775494,0.020707589572364196,0,1279.0
1784979383372992780,juniebears,JUNIE,"looking for moots ฅ՞•ﻌ•՞ฅ ✉︎ !! #promotwt !! ✉︎ ▹ 6teen ៸៸ she/her ៸៸ ENTJ ▹ ults: zb1, atz, bts ▹ anime: solo lvling, windbreaker ▹ rbyf! http:// bento.me/juniebears ↺ + ♡ appreciated, ifb! :P #anitwt ﹒ #kpoptwt ﹒ #alnsttwt",,[],[],https://x.com/juniebears/status/1784979383372992780,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,8,7,28,1468.0,http://bento.me/juniebears,"['promotwt', 'anitwt', 'kpoptwt', 'alnsttwt']",423,"﹒ ♡ 6teen | (she/they) | ENFJ ✶🧸⋆.＞＜﹐🔗 priv :: @fartwook ┆sillies gc hibernator, proud ribo and geonppangdan﹒♡ ✦.",10100,https://pbs.twimg.com/profile_images/1826326565501669377/VRZLtUN9_normal.jpg,696,False,0,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," looking for moots ฅ՞•ﻌ•՞ฅ ✉︎ ! ! ✉︎ ▹ 6teen ៸៸ she/her ៸៸ entj ▹ ults: zb1, atz, bts ▹ anime: solo lvling, windbreaker ▹ rbyf! bento.me/juniebears ↺ + ♡ appreciated, ifb! :p ﹒ ﹒",,,51,0.12028301886792453,0.03471749489448604,0,54.0
1769416110842040323,deadgirlmas,ཐི𝖒𝖆𝖘ཋྀ (comms open),the bloodmoon pack is UP<3,,[],[],https://x.com/deadgirlmas/status/1769416110842040323,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,3,10,33,4104.0,https://nightlight.gg/packs/mas-bloodmoon-pack,[],494,★DBD render artist ★Blender ★comms=dm ★20 ★everyones fav norwegian goth girl ★#1 spacebun claud enjoyer ★do not use any art from my profile without permission,1248,https://pbs.twimg.com/profile_images/1789659802055983105/hncPoh0z_normal.jpg,251,False,2,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", the bloodmoon pack is up<3,,,63,0.12727272727272726,0.015347137637028014,0,57.5
1802046344829301071,contactlight69,ＣＯＮＴＡＣＴ ＬＩＧＨＴ 。 ◯ *・,"June 16, 1977 - Wernher von Braun who is considered by #NASA to be the ""Father of Rocket Science"" dies at age 65. ""We can lick gravity but sometimes the paperwork is overwhelming."" http:// contactlight.de",,['https://pbs.twimg.com/media/GQInmbGXEAAfash.jpg'],[],https://x.com/contactlight69/status/1802046344829301071,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,21,89,451,14978.0,http://contactlight.de/,['NASA'],9548,"images of apollo | #SPACE COLLECTION | 
https://t.co/xIMeo5ZOyz | https://t.co/nbVedvI2i4 | https://t.co/7nNZBHPD8h",125787,https://pbs.twimg.com/profile_images/1322510192181915651/nU5j8IIM_normal.jpg,4079,False,4,32,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," june 16, 1977 - wernher von braun who is considered by to be the ""father of rocket science"" dies at age 65. ""we can lick gravity but sometimes the paperwork is overwhelming."" contactlight.de",,,686,0.07183998324431878,0.045797449763001534,0,660.5
1743727813125914953,RadicalBlocTLV,Radical Bloc הגוש הרדיקלי كتله راديكاليه,How does the public respond to the truth? Photographs courtesy of @activestills Demo footage: Badoor Jbara,,[],['https://video.twimg.com/ext_tw_video/1743727717474770944/pu/vid/avc1/720x1280/MFQLhzJxhuFMtHSi.mp4?tag=12'],https://x.com/RadicalBlocTLV/status/1743727813125914953,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""339518468"",""profile_name"":""Activestills"",""url"":""https://x.com/activestills""}]",6,64,94,7682.0,Non disponible,[],1232,Radical left-wing activists in Yaffa-Tel Aviv 🏴 ناشطات يسار راديكالي بيافا-تل ابيب 🏴 פעילות שמאל רדיקליות ביאפא-תל אביב 🏴,109,https://pbs.twimg.com/profile_images/1739014719300587520/2QJpC4wX_normal.jpg,186,False,10,12,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", how does the public respond to the truth? photographs courtesy of demo footage: badoor jbara,,,250,0.20275750202757503,0.032539372640895486,0,231.0
1759228405852090856,HomoTomasiii,lumiii - every cliché is true :D,"The track name The blatant rip off of @psychoframedc It's giving talentless leech x100 lol There's no way Will Ramos is doing this, r u kidding me",,"['https://pbs.twimg.com/media/GGoI5_CWkAAMRjw.jpg', 'https://pbs.twimg.com/media/GGoI6XiXYAAF_AB.jpg', 'https://pbs.twimg.com/media/GGoI6CyXAAAMgBx.jpg']",[],https://x.com/HomoTomasiii/status/1759228405852090856,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1637659243586236417"",""profile_name"":""PSYCHO-FRAME"",""url"":""https://x.com/psychoframedc""}]",23,16,375,150047.0,Non disponible,[],1868,"melt this curse a w  a   y              

musictwt fox guy                        
https://t.co/1Tk9zldlQW",25241,https://pbs.twimg.com/profile_images/1821219692096147456/BYHfwoBn_normal.jpg,2271,False,6,35,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," the track name the blatant rip off of it's giving talentless leech x100 lol there's no way will ramos is doing this, r u kidding me",,,471,0.2520064205457464,0.0031389955214331413,0,441.5
1814059472655908975,spiiriit_nam,shen🔻,my song is out :)) please listen n share ❦,,[],[],https://x.com/spiiriit_nam/status/1814059472655908975,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,2,24,27,2197.0,https://open.spotify.com/track/4c1pU8ICAV3LPNoVGKwygJ?si=9nWMFa5kSaeASxwxg_NAJw,[],803,"love. will. creation.                                                 
namibian // archivist // composer // ♒︎",47466,https://pbs.twimg.com/profile_images/1835393576693309440/CGIR_bcT_normal.jpg,500,False,1,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", my song is out :)) please listen n share ❦,,,81,0.10074626865671642,0.036851683348498636,0,78.0
1759748753366593825,THEKAAAKAA,Kaaakaa 🇮🇩 | #FreePalestine 🇵🇸🍉 | 🦊🥭🎲,Masukkin juga si gavin ke sini,,['https://pbs.twimg.com/media/GGviKG1boAASTrG.jpg'],[],https://x.com/THEKAAAKAA/status/1759748753366593825,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1722272547318996992"",""profile_name"":""Geng Tai"",""url"":""https://x.com/gengtaibinus""}]",12,10,148,48810.0,Non disponible,[],737,Inshallah. Allah will curse the EBU | 🇦🇲🇺🇦🇵🇸 Rempang Wadas #CeaseFireNOW #JusticeforJoost,38164,https://pbs.twimg.com/profile_images/1791044246184861696/DOe6OZ-e_normal.jpg,3480,False,4,17,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", masukkin juga si gavin ke sini,,,201,0.27235772357723576,0.004117924238388888,0,186.0
1789354601218453891,ca75638289,JC 🇵🇸,@Haqiqatjou,,[],['https://video.twimg.com/amplify_video/1789354488958255105/vid/avc1/720x1280/T9vRXgyt55MKPTfQ.mp4?tag=14'],https://x.com/ca75638289/status/1789354601218453891,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1205993798"",""profile_name"":""Daniel Haqiqatjou"",""url"":""https://x.com/Haqiqatjou""}]",1,41,179,11538.0,Non disponible,[],1971,"Our Lord, give us in this world that which is good and in the Hereafter that which is good and protect us from the punishment of the Fire. Quran 2:201",44086,https://pbs.twimg.com/profile_images/1719331083655770112/7IQUBf8__normal.jpg,2281,False,1,23,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", ,,,286,0.14503042596348883,0.02478551000953289,0,262.5
1764742539410895153,feuilladist,jonathan mackris,"I love Jocelyne Saab's films, and I'm grateful to @ScreenSlateSF for giving me the chance to put down a couple of notes on her films",,[],[],https://x.com/feuilladist/status/1764742539410895153,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1416476970729107457"",""profile_name"":""Screen Slate SF Bay"",""url"":""https://x.com/ScreenSlateSF""}]",1,18,66,5384.0,https://www.screenslate.com/articles/lifting-veil-palestine-jocelyne-saabs-cinema,[],1366,include me out,3022,https://pbs.twimg.com/profile_images/1731746343872569384/S2zkpEbv_normal.jpg,906,False,0,33,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," i love jocelyne saab's films, and i'm grateful to for giving me the chance to put down a couple of notes on her films",,,136,0.09948792977322604,0.025255338904363975,0,103.5
1724182381555319052,kidneydoc101,Prof Liz Lightstone PhD FRCP FISN 🇬🇧🇮🇱🇺🇦🇵🇸,The only #ethniccleansing planned is that by #Hamas of #Jews as stated by their own leaders Open your eyes Mr Corbyn - your hatred of #jews runs so deep you just lie and lie and lie Shame on you Hamas Official Ghazi Hamad: We Will Repeat the October 7 Attack Time and Again Until Israel Is Annihilated; We Are Victims - Everything We Do Is Justified #Hamas #Gaza #Palestinians,,[],[],https://x.com/kidneydoc101/status/1724182381555319052,"{""data_posted"":null,""description"":""Hamas Official Ghazi Hamad: We Will Repeat the October 7 Attack Time and Again Until Israel Is Annihilated; We Are Victims - Everything We Do Is Justified #Hamas #Gaza #Palestinians https://t.co/kXu3U0BtAP"",""photos"":null,""post_id"":""1719662664090075199"",""profile_id"":""MEMRIReports"",""profile_name"":""MEMRI"",""url"":""https://x.com/MEMRIReports/status/1719662664090075199"",""videos"":[""https://video.twimg.com/ext_tw_video/1719660700102971392/pu/vid/avc1/1280x720/ysEy9gYerYPcA513.mp4?tag=12""]}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""117777690"",""profile_name"":""Jeremy Corbyn"",""url"":""https://x.com/jeremycorbyn""}]",34,25,269,11984.0,Non disponible,"['ethniccleansing', 'Hamas', 'Jews', 'jews']",12081,"Prof of Renal Med @ImperialCollege @ImperialNHS @ISNKidneycare Lupus nephritis,pregnancy & kidneys, health inequity Views my own #humanitynothate",64326,https://pbs.twimg.com/profile_images/1487858980181401600/wVOU4qhG_normal.jpg,5424,False,2,6,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", the only planned is that by of as stated by their own leaders open your eyes mr corbyn - your hatred of runs so deep you just lie and lie and lie shame on you hamas official ghazi hamad: we will repeat the october 7 attack time and again until israel is annihilated; we are victims - everything we do is justified,,,361,0.029879159079622578,0.030120984564038382,0,370.0
1776635365387866315,fromjaswithluv,classy rap groupie 💋,no thx! https:// x.com/tokyoDiamond__ /tokyoDiamond___/status/1775550818697003214 …,,['https://pbs.twimg.com/media/GKfgcJgWYAEzWxK.jpg'],['https://video.twimg.com/ext_tw_video/1776635352234573825/pu/vid/avc1/720x1280/mnVsyziU-s-6Rspd.mp4?tag=12'],https://x.com/fromjaswithluv/status/1776635365387866315,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,6,8,192,7383.0,Non disponible,[],1315,xula | trained doula | music journalist | student theologian | ancestors baby | sun seeker #breewayy,54785,https://pbs.twimg.com/profile_images/1779757655399010304/9vxmDekh_normal.jpg,1035,False,3,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", no thx! x.com/tokyodiamond__ /tokyodiamond___/status/1775550818697003214 …,,,227,0.17249240121580547,0.030742145178764897,0,217.0
1800240924745777648,protectourpwr,Protect Our Power,". @LatimerforNY added an early voting site in Rye -- the wealthy white town his political career hails from -- but Port Chester, a center of Westchester's Latino community remains without one. George, disenfranchising Latino voters is beyond the pale.",,[],[],https://x.com/protectourpwr/status/1800240924745777648,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""897186440639111169"",""profile_name"":""George Latimer"",""url"":""https://x.com/LatimerforNY""}]",7,28,95,7154.0,Non disponible,[],1087,Cross-movement campaign to re-elect The Squad and protect young people’s political power.,693,https://pbs.twimg.com/profile_images/1773089979813535744/dQ7KI1Ju_normal.jpg,184,False,8,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," . added an early voting site in rye -- the wealthy white town his political career hails from -- but port chester, a center of westchester's latino community remains without one. george, disenfranchising latino voters is beyond the pale.",,,168,0.15441176470588236,0.02348008385744235,0,161.5
1819854882439848121,zFree_Palestine,Free Palestine🇵🇸🫶🏻,"Please help me by donating, if you can't then by sharing. https:// gofund.me/4b0f780f",,['https://pbs.twimg.com/media/GUFsXKwWwAANpuE.jpg'],[],https://x.com/zFree_Palestine/status/1819854882439848121,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,1,77,51,2123.0,https://gofund.me/4b0f780f,[],515,"l am student Shaaban Al-Louh. I live in Palestine, specifically in Gaza. Our house was destroyed and we lost our dreams. I need your help to",2922,https://pbs.twimg.com/profile_images/1791018968930525184/_PWD0lAj_normal.jpg,2821,False,7,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," please help me by donating, if you can't then by sharing. gofund.me/4b0f780f",,,213,0.4127906976744186,0.10028248587570622,0,206.5
